랜덤,문제,출처,정답,답안,,,,
0.05907919143,"""마음의 (     )은 사람에게 있어도 말의 (     )은 여호와께로부터 나오느니라"" (잠 16:1)의 괄호 안에 차례대로 들어가 말은?
  ",잠,"경영, 응답",,FALSE,,0,
0.9916719993,다윗이 아가스를 따라 전쟁터에 나가있는 동안 다윗이 머물던 시글락을 공격하여 다윗의 가족을 납치해 갔던 사람들을 어느 족속에 속했나?,삼상,아말렉,,FALSE,,0,
0.09388471131,"""고운 것도 거짓되거 아름다운 것도 헛되나 오직 여호와를 경외하는 여자는 칭찬을 받을 것이라""는 말씀이 있는 곳은?
  ① 룻                                            ② 에스더
  ③ 시편                                         ④ 잠언",잠,4,,FALSE,,0,
0.5243661179,"""여호와께서 유다와 예루살렘 사람에게 이와 같이 이르노라 너희 묵은 땅을 갈고 가시덤불에 파종하지 말라""(렘4:3)와 비슷한 말씀이 들어 있는 책은?
  ① 이사야                                             ② 호세아
  ③ 요엘                                                ④ 스바냐",렘,2,,FALSE,,0,
0.1818110859,"조서를 내려 모르드개의 민족, 곧 유다인을 멸하는 조치를 실행하기 위해 하만이 아하스에로 왕의 금고에 바치기로 한 돈의 액수는(에3:9)?
  ① 은 오천 달란트                          ② 은 칠천 달란트
  ③ 은 일만 달란트                          ④ 은 이만 달란트",에,3,,FALSE,,0,
0.3838953843,"""하나님이여 주께서 흡족한 비를 보내사 주의 기업이 곤핍할 때에 주께서 그것을 견고하게 하셨고 주의 회중을 그 가운데에 살게 하셨나이다 하나님이여 주께서 (     ) 자를 위하여 주의 은택을 준비하셨나이다""(시 68:9~10)는 말씀에서 괄호 안에 들어가는 말은?
① 가난한                                ② 신실한
③ 정직한                                ④ 의로운
",시,1,,FALSE,,0,
0.2739393811,"이스라엘 자손이 아말렉과 전쟁한 이후에 모세가 쌓았던 제단의 이름은?
 ① 여호와 샬롬                ② 에벤에셀
 ③ 여호와 닛시                ④ 만군의 여호와",출,3,,FALSE,,0,
0.5832150515,"여호와께서 두 번째 발언을 마치신 후 욥이 대답한 말이 아닌 것은?(욥42:2-6)
 ① 내가 스스로 거두어들이고 티끌과 재 가운데에서 회개하나이다
 ② 주께서는 못 하실 일이 없사오니 무슨 계획이든지 못 이루실 것이 없는 줄 아오니
 ③ 내가 한 번 말하였사온즉 다시는 더 대답하지 아니하겠나이다
 ④ 무지한 말로 이치를 가리는 자가 누구니이까?",욥,3,,FALSE,,0,
0.5511047189,"사무엘이 이스라엘을 다스린 지역으로 바르게 묶인 것은?
  ① 라마, 세겜                              ② 미스바, 라마
  ③ 라이스, 라마                           ④ 세겜, 야베스",삼상,2,,FALSE,,0,
0.7818211419,"""엘리야가 모든 백성에게 가까이 나아가 이르되 너희가 어느 때까지 둘 사이에서 머뭇머뭇 하려느냐 여호와가 만일 하나님이면 그를 따르고 (  )이 만일 하나님이면 그를 따를 지니라하니…""의 괄호에 들어갈 말은?",왕상,바알,,FALSE,,0,
0.7726405613,"다음 중 바벨론으로 사로잡혀가지 않은 왕은?
  ① 므낫세                              ② 여호아하스
  ③ 시드기야                           ④ 여호야긴",대하,2,,FALSE,,0,
0.4741593951,"창세기 31장 47절에서 야곱의 외삼촌 라반이 말한 ""여갈사하두다""는 어떤 언어인가? 
  ①히브리어                            ②아람어   
  ③가나안어                            ④애굽어 ",창,2,,FALSE,,0,
0.576372122,"다음에서 말하는 그 중에서 같지 않은 그를 설명하고 있는 것은?
 ① 그가 그 해 일곱째 달에 죽었더라
 ② 그가 여호와의 성전에서 이르되 … 만군의 여호와 이스라엘의 하나님이 이같이 일러 말씀하시기를 내가 바벨론의 왕의 멍에를 꺾었느니라
 ③ 그가 말하니라 아멘, 여호와는 이같이 하옵소서 여호와께서 네가 예언한 말대로 이루사 여호와의 성전 기구와 모든 포로를 바벨론에서 이 곳으로 되돌려 오시기를 원하노라
 ④ 예레미야가 그에게 이르되 들으라 여호와께서 너를 보내지 아니하셨거늘 네가 이 백성에게 거짓을 믿게 하는도다",렘,3,,FALSE,,0,
0.9486502101,"다음중 같은 절에 포함되지 않는 것은? (사 43:1~2)
 ① 내가 너를 지명하여 불렀나니 너는 내 것이라
 ② 네가 물가운데로 지날 때에 내가 너와 함께 할 것이라
 ③ 강을 건널 때에 물이 너를 침몰하지 못할것이며
 ④ 불꽃이 너를 사르지 못하리니",사,1,,FALSE,,0,
0.04826542505,이스라엘 모든 지파가 다윗에게 나아와 언약을 맺고 기름을 부어 이스라엘 왕으로 삼은 곳은 어디인가?,삼하,헤브론,,FALSE,,0,
0.9153739109,"""니는 힘으로 되지 아니하며 능력으로 되지 아니하고 오직 나의 (     )으로 되느니라""의 괄호에 들어갈 이름은?
  ① 권능                                       ② 영
  ③ 사랑                                       ④ 은총",슥,2,,FALSE,,0,
0.8548635876,"""허망한 사람은 (  )이 없나니 그의 출생함이 (  ) 새끼 같으니라""(욥11:12)에서 괄호 안에 차례대로 들어갈 말은?
  ① 지성, 타조                               ② 지각, 들나귀
  ③ 생각, 타조                               ④ 명철, 산염소",욥,2,,FALSE,,0,
0.9767842001,에스라가 귀환 도중 아하와 강 가에서 가시뱌 지방으로 보내어 데려오게 한 사람은?,스,레위 자손,,FALSE,,0,
0.1820934275,"다음 중 시편 14편과 거의 같은 내용을 담고 있는 시편은 어느것인가?
① 시 50편                                ② 시 51편
③ 시 52편                                ④ 시 53편
",시,4,,FALSE,,0,
0.07249573644,"병이 나아 돌아가는 나아만의 뒤를 쫓아가서 거짓말로 은 한 달란트와 옷 두 벌을 얻으려고 했다가 나아만의 병이 그에게 들어 그 자손에게까지 미치리라는 말을 들은 사람은? 
  ① 살룸                                ② 삭굴
  ③ 요엘                                ④ 게하시",왕하,4,4,TRUE,,1,
0.404345924,레위기 25장 8-12절 본문에서는 일곱 안식년을 계수하여 몇 년째 해가 '희년'이라고 규정하였습니까?,레,50년,,FALSE,,0,
0.8812438615,"""너는 칼과 창과 단창으로 내게 나아오거니와 나는 만군의 여호와가 이름 곧 네가 모욕하는 이스라엘 군대의 하나님의 이름으로 네게 나아가노라""라고 말한 사람은?",삼상,다윗,,FALSE,,0,
0.3048253219,"레위기 17장 4절과 5절에서는 이스라엘 자손이 들에서 잡던 그들의 제물이나 진영 안이나 밖에서 잡는 가축을 어디로 끌고가서 여호와께 예물(혹은 화목제)로 드려야 한다고 규정하였습니다?
  ① 번제단                ② 성소
  ③ 회막문                ④ 제사장 앞",레,3,,FALSE,,0,
0.5711969166,"""네 마음이 하나님의 마음 같은 체할지라도 너는 사람이요 신이 아니거늘 네가 (  )보다 지혜로워서 은밀한 것을 깨닫지 못할 것이 없다 하고""(겔28:2-3)에서 괄호에 들어갈 말은?",겔,다니엘,,FALSE,,0,
0.6224841086,"""하나님이여 주께서 어찌하여 우리를 영원히 버리시나이까 어찌하여 주께서 기르시는 양을 향하여 진노의 연기를 뿜으시나이까""는 표현으로 시작하는 시편은?
① 시 72편                                  ② 시 73편
③ 시 74편                                  ④ 시 75편
",시,4,,FALSE,,0,
0.3971446674,"다음 중 잠언에서 '생명나무'라고 말하는 것이 아닌 것은?
 ① 소원이 이루어지는 것
 ② 온순한 혀
 ③ 의인의 열매
 ④ 여호와를 경외하는 것",잠,4,,FALSE,,0,
0.2791476649,"""그 때에 그룹들이 날개를 드는데 바퀴도 그 곁에 있고 이스라엘 하나님의 영광도 그 위에 덮였더니 여호와의 영광이 성읍 가운데에서부터 올라가 성읍 동쪽 산에 머무르고""가 나오는 책은?
  ① 에스겔                                                            ② 다니엘
  ③ 이사야                                                            ④ 예레미야",겔,1,,FALSE,,0,
0.8468217953,"""내 영혼아 여호와를 송축하라'라는 표현으로 시작하는 두 개의 시편은?
① 시 101, 102편                                ② 시 102 ,103편
③ 시 103, 104편                                ④ 시 104, 105편
",시,3,,FALSE,,0,
0.7135719541,"""여호와의 말씀이니라 보라 날이 이르리니 내가 이스라엘 집과 유다 집에 새 언약을 맺으리라""는 예레미야 몇 장 몇 절인가?",렘,31장 31절,,FALSE,,0,
0.675636133,"요시야 왕 당시의 대제사장으로서 여호와의 전에서 율법책을 발견하여 그 책을 서기관 사반을 통하여 요시야 왕에게 전달한 사람은?
  ① 힐기야                               ② 여호야다
  ③ 요나답                                ④ 하나냐",왕하,1,,FALSE,,0,
0.7979150577,"다음은 요셉의 유언 가운데 한 구절이다. 이 본문은 어디에 기록되어 있는가?
""요셉이 또 이스라엘 자손에게 맹세기켜 이르기를 하나님이 반드시 당신들을 돌보시리니 당신들은 여기서 내 해골을 메고 올라가겠다 하라 하였더라""
 ① 49:15                      ② 50:25
 ③ 50:15                      ④ 19:25",창,2,,FALSE,,0,
0.1808638382,"""그러나 그 날 후에 내가 이스라엘 집과 맺을 언약은 이러하니 곧 내가 나의 법을 그들의 속에 두며 그들의 마음에 기록하여 나는 그들의 하나님이 되고 그들은 내 백성이 될 것이라 여호와의 말씀이니라""는 예레미야 몇 장에 나오는가?
  ① 25장                                                   ② 29장
  ③ 31장                                                   ④ 33장",렘,3,,FALSE,,0,
0.4468771058,"사탄이 일어나 이스라엘을 대적하고 다윗을 충동하여 이스라엘을 계수하게 했을 때 유다와 이스라엘 중에서 칼을 뺄만한 인구의 총합은 얼마인가?
  ① 130만                              ② 150만
  ③ 137만                              ④ 157만",대상,4,,FALSE,,0,
0.8729668409,"에스겔에 임한 다음의 예언은 누구의 죽음을 예언한 것입니까?
""인자야 내가 네 눈에 기뻐하는 것을 한 번 쳐서 빼앗으리니 너는 슬퍼하거나 울거나 눈물을 흘리거나 하지 말며 죽은 자들을 위하여 슬퍼하지 말고 조용히 탄식하며 수건으로 머리를 동이고 발에 신을 신고 입술을 가리지 말고 사람이 초상집에서 먹는 음식물을 먹지 말라 하신지라""(겔24:16-17)
  ① 아들                                           ② 어머니
  ③ 아내                                           ④ 아버지",겔,3,,FALSE,,0,
0.536953428,"아르논 골짜기 가에 있는 아로엘에서부터 얍복 강 까지, 긴네롯 바다까지, 염해의 벧여시못으로 통한 길까지, 비스가 산기슭까지 다스린 왕은 누구인가?
 ① 시혼                   ② 옥
 ③ 야빈                   ④ 발람",수,1,,FALSE,,0,
0.6795650183,"""너희가 내 말을 잘 듣고 내 언약을 지키면 너희는 모든 민족 중에서 내 소유가 되겠고 너희가 내게 대하여 제사장 나라가 되며 거룩한 백성이 되리라""는 출애굽기 몇 장에 나오는가?
 ① 15장                       ② 19장
 ③ 20장                       ④ 32장",출,2,,FALSE,,0,
0.4778777125,"""그러므로 여호와께서 듣고 노하셨으며 야곱에게 불 같이 노하셨고 또한 이스라엘에게 진노가 불타 올랐으니 이는 하나님을 믿지 아니하며 그의 구원을 의지하지 아니함 때문이로다"" 는 표현이 있는 시편은?
① 시 77편                                   ② 시 78편
③ 시 105편                                  ④ 시 106편
",시,2,,FALSE,,0,
0.9965071657,"레갑의 아들 우리 선조 요나답이 후손들에게 명령한 내용에 포함되지 않는 것은?
 ① 포도원은 소유하지만 포도주는 마시지 말라
 ② 너희는 평생 동안 장막에 살아라
 ③ 파종을 하지 말라
 ④ 너희는 집을 짓지 말라",렘,1,,FALSE,,0,
0.7715260368,"다니엘이 책을 통해 여호와께서 말씀으로 선지자 예레미야에게 알려 주신 연수 곧 예루살렘의 황폐함이 칠십 년만에 그치리라 하신 말씀을 두고 금식하며 기도한 내용은 다니엘서 몇 장에 나오는가?
 ",단,9장,,FALSE,,0,
0.6768201758,"다음 중 아모스가 지적한 각 나라의 죄의 내용이 아닌 것은?
 ① 다메섹: 철 타작기로 타작하듯 길르앗을 압박하였다
 ② 가사: 모든 사로잡은 자를 끌어 에돔에 넘겼다
 ③ 두로: 그형제의 계약을 기억하지 아니하고 모든 사로잡은 자를 에돔에 넘겼다
 ④ 모압: 자기 지경을 넓히기 위하여 길르앗의 아이 밴 여인의 배를 갈랐다",암,4,,FALSE,,0,
0.9460093015,"""보라 이런 것들은 그의 행사의 단편일 뿐이요 우리가 그에게서 들은 것도 속삭이는 소리일 뿐이니 그의 큰 능력의 우렛소리를 누가 능히 해아리랴""(욥26:14)라고 말한 사람은?
  ① 엘리후                            ② 빌닷
  ③ 소발                               ④ 욥",욥,4,,FALSE,,0,
0.6198944229,"""내가 또 그를 장자로 삼고 세상 왕들에게 지존자가 되게 하며 그를 위하여 나의 인자함을 영원히 지키고 그와 맺은 나의 언약을 굳게 세우며 또 그의 후손을 영구하게 하여 굳게 세우며 또 그의 왕위를 하늘의 날과 같게 하리로다"" (시 89:27~29)에서 '그'는 누구인가?",시,다윗,,FALSE,,0,
0.1417487752,"다윗이 사울의 자손 일곱 명을 나무에 달아 죽인 사건을 초래한 주원인은 무엇이었는가?
 ① 3년 연속 기근
 ② 7년 연속 기근
 ③ 3년 연속 전염병 발생
 ④ 7년 연속 전염병 발생",삼하,1,,FALSE,,0,
0.1726547542,"방백들과 레위 사람들과 제사장을 유다 여러 성읍에 보내어 여호와의 율법책을 가르치게 한 왕은?
  ① 여호야다                           ② 요아스
  ③ 아사                                ④ 여호사밧", 대하,4,,FALSE,,0,
0.3611346699,"""여호와의 은혜의 해와 우리 하나님의 (    )의 날을 선포하여 모든 슬픈 자를 위로하되"" (사61:2)의 괄호 안에 들어가 말은?
  ① 심판                                         ② 보복
  ③ 축제                                         ④ 은혜",사,2,,FALSE,,0,
0.2447168367,"여호와께서 다윗에게 ""네가 내 백성 이스라엘의 목자가 되며 네가 이스라엘의 (  )가 되리라""고 말씀하셨다. 괄호 안에 들어갈 말은?
  ① 지도자                          ② 선견자
  ③ 주권자                          ④ 예언자",삼하,3,,FALSE,,0,
0.2034643255,"""베들레헴 에브라다야 너는 유다 족속 중에 작을지라도 이스라엘을 다스릴 자가 네게서 내게 나올 것이라""가 들어 있는 책은? 
  ① 미가                                      ② 스바냐
  ③ 스가랴                                   ④ 말라기",미,1,,FALSE,,0,
0.3355097982,"""내가 또 주의 목소리를 들으니 주께서 이르시되 내가 누구를 보내며 누가 우리를 위하여 갈꼬 하시니 그 때에 내가 이르되 (                  ) 나를 보내소서 하였더니"" (사 31:3)의 괄호 안에 들어가 말은?
  ",사,내가 여기 있나이다,,FALSE,,0,
0.500695876,"압살롬과 다윗을 화해시키기 위해 요압이 다윗에게 보내어 두 아들에 대한 비유를 통하여 다윗을 권고한 슬기로운 여인은 어디 출신인가?
  ① 헤브론                          ② 갈멜
  ③ 드고아                          ④ 베들레헴",삼하,3,,FALSE,,0,
0.2957836561,"다음은 창세기 37장 28절의 기록이다. 괄호 안에 들어갈 알맞은 말들은 무엇인가? 
""그 때에 (  ) 상인들이 지나가고 있는지라 형들이 요셉을 구덩이에서 끌어올리고 은 이십에 그를 (  ) 사람들에게 팔매 그 상인들이 요셉을 데리고 애굽으로 갔더라""

 ① 미디안 - 미디안
 ② 이스마엘 - 미디안
 ③ 미디안 - 이스마엘
 ④ 이스마엘 - 아라비아",창,3,,FALSE,,0,
0.7947052089,"""이스라엘의 왕이 여호사밧 왕에게 이르되 아직도 이믈라의 아들 (  ) 한 사람이 있으니 그로 말미암아 여호와께 물을 수 있으나 그는 내게 대하여 길한 일은 예언하지 아니하고 흉한 일만 예언하기로 내가 그를 미워하나이다 여호사밧이 이르되 왕은 그런 말씀을 마소서""(왕상22:8)에서 괄호에 들어갈 말은?",왕상,미가야,,FALSE,,0,
0.1941130915,"""우리가 바벨론의 여러 강변 거기에 앉아서 시온을 기억하며 울었도다 그 중의 버드나무에 우리가 윌의 수금을 걸었나니 이는 우리를 사로잡은 자가 거기서 우리에게 노래를 청하며 우리를 황폐하게 한 자가 기쁨을 청하고 자기들을 위하여 (     )의 노래 중 하나를 노래하라함이로다""(시 137:1~3)는 말씀에서 괄호 안에 들어가는 말은?
① 사랑                                ② 슬픔
③ 시온                                ④ 기쁨
",시,3,,FALSE,,0,
0.4750182189,"민수기 35장 7절에서는 레위인에게 모두 몇 개의 성읍을 분배하도록 했는가?
 ① 6개                        ② 12개
 ③ 24개                       ④ 48개",민,4,,FALSE,,0,
0.766781847,"""그가 비록 근심하게 하시나 그의 풍부한 인자하심에 따라 긍휼히 여기실 것임이라 주께서 인생으로 고생하게 하시며 근심하게 하심은 (  )""에서 괄호에 들어갈 알맞은 말은?(애3:32-33)
 ① 본심이 아니시로다
 ② 하나님의 계획이라
 ③ 인생에 필요한 것이라
 ④ 하나님의 뜻 안에 있다",애,1,,FALSE,,0,
0.6764878338,"""여호와께서 사람의 죄악이 세상에 가득함과 그의 마음으로 생각하는 모든 계획이 항상 악할 뿐임을 보시고 땅 위에 사람 지으셨음을 한탄하사 마음에 근심하시고""는 창세기 몇장에 나오는가?

 ① 6장               ② 7장
 ③ 8장               ④ 9장",창,1,,FALSE,,0,
0.9403051454,"막벨라, 기럇아르바, 마므레와 관련 있는 곳은?
 ① 벧엘             ② 헤브론
 ③ 아이             ④ 여리고",창,2,,FALSE,,0,
0.5031522239,"예후가 사마리아에서 이스라엘을 다스린 햇수는?
  ① 18년                               ② 25년
  ③ 28년                               ④ 35년",왕하,3,,FALSE,,0,
0.158974386,"다음 가운데서 두 이름이 같은 사람을 가르키지 않는 것은?
 ① 웃시야, 아사랴
 ② 엘리아김, 여호야김
 ③ 맛다니야, 시드기야
 ④ 여호아하스, 여고냐",왕하,4,,FALSE,,0,
0.5981471209,"""터가 무너지면 의인이 무엇을 하랴""는 표현이 나오는 시편은?
  ① 10편                             ② 11편
  ③ 12편                             ④ 13편",시,2,,FALSE,,0,
0.002020695732,"""사람이 어찌 하나님께 유익하게 하겠느냐 지혜로운 자도 자기에게 유익할 따름이니라 네가 의로운들 전능자에게 무슨 기쁨이 있겠으며 네 행위가 온전한들 그에게 무슨 이익이 되겠느냐""(욥기22:2-3)라는 말을 한 사람은?
  ① 엘리바스                               ② 빌닷
  ③ 소발                                    ④ 엘리후",욥,1,,FALSE,,0,
0.2254391291,"악인들과 의인의 결말에 대한 대보가 '뿔'의 은유를 통해서 서술되고 있는 시편은?
① 시 73편                                ② 시 74편
③ 시 75편                                ④ 시 76편
",시,3,,FALSE,,0,
0.8308350186,"""여호와여 주의 인자하심이 하늘에 있고 주의 진실하심이 공중에 사무쳤으며 주의 의는 하나님의 산들과 같고 주의 심판은 큰 바다와 같으니이다 여호와여 주는 사람과  짐승을 구하여 주시나이다""의 표현이 나오는 시편은?",시,시편 36편,,FALSE,,0,
0.185712987,"다음 중 시편 18편에 들어있지 않은 표현은?
 ① 여호와께서 내 의를 따라 상 주시며 내 손의 깨끗함을 따라 내게 갚으셨으니
 ② 또한 나는 그의 앞에 완전하여 나의 죄악에서 스스로 자신을 지켰나니
 ③ 주께서 곤고한 백성은 구원하시고 교만한 눈은 낯추시리이다
 ④ 그들의 마음은 기름에 잠겼으며 그들의 입은 교만하게 말하나이다",시,4,,FALSE,,0,
0.1484938201,"다음 중 아낙 사람 가운데서 가장 큰 사람의 이름은 무엇인가?
 ① 여분네                       ② 하솔
 ③ 립나                          ④ 아르바  ",수,4,,FALSE,,0,
0.2507065322,"성벽건축을 시작하려할 때 자신들을 업신여기고 왕을 배반하고자 한다고 하면서 느헤미야를 반대한 사람이 아닌 것은?
 ① 호론 산발랏
 ② 암몬 사람 도비야
 ③ 아라비아 사람 게셈
 ④ 빈누이의 아들 노아댜",느,4,,FALSE,,0,
0.2757245368,"""이 땅을 위하여 성을 쌓으며 성 무너진 데를 막아서서 나로 하여금 멸하지 못하게 할 사람을 내가 그 가운데에서 찾다가 찾지 못하였으므로 내가 내 분노를 그들 위에 쏟으며 내 진노의 불로 멸하여 그들 행위대로 그들 머리에 보응하였느니라""는 에스겔 몇 장에 나오는가?
  ① 17장                                                 ② 19장
  ③ 21장                                                 ④ 22장",겔,4,,FALSE,,0,
0.3223044938,"""그는 병마를 많이 두지 말 것이요 병마를 많이 얻으려고 그 백성을 애굽으로 돌아가게 하지 말 것이니""는 누구를 향하여 한 말인가?
 ① 현자                          ② 제사장
 ③ 예언자                       ④ 왕",신,4,,FALSE,,0,
0.7230022105,"""에섹"", ""싯나"", ""르호봇"" 우물과 관계 있는 사람은?
 ① 요셉                  ② 야곱
 ③ 에서                  ④ 이삭", 창,4,,FALSE,,0,
0.4958278072,"다윗이 사울을 피해 하길라 산에 숨어 있을 때 사울이 있었던 곳은?
  ① 마온                              ② 기브아
  ③ 엔게디                            ④ 십",삼상,2,,FALSE,,0,
0.6177484197,"""그가 아들을 낳으매 모세가 그의 이름을 (  )이라 하여 이르되 내가 타국에서 나그네가 되었음이라 하였더라""(출2:22)의 괄호에 들어갈 말은?
 ① 엘르아살                       ② 엘리에셀
 ③ 게르솜                          ④ 아비후",출,3,,FALSE,,0,
0.1821976063,"""천지는 없어지려니와 주는 영존하시겠고 그것들은 다 옷 같이 낡으리니 의복 같이 바꾸시면 바뀌려니와 주는 한결같으시고 주의 연대는 무궁하리이다""는 표현이 있는 시편은?
① 시 101편                                  ② 시 102편
③ 시 103편                                  ④ 시 104편
",시,2,,FALSE,,0,
0.3465348052,"""보라 여호와께서 땅을 공허하게 하시며 황폐하게 하시며 지면을 뒤집어엎으시고 그 주민을 흩으시리니""는 다음 어디에 나오는가? 
  ① 이사야 14장                                              ② 이사야 24장 
  ③ 이사야 34장                                              ④ 예레미야 34장",사,2,,FALSE,,0,
0.0481767305,"""여호와께서 그의 앞으로 지나시며 선포하시되 여호와라 자비롭고 은혜롭고 노하기를 더디하고 인자와 (  )이 많은 하나님이라""(출34:6)에서 괄호 안에 들어갈 말은?
 ① 진실                   ② 긍휼
 ③ 사랑                   ④ 축복",출,1,,FALSE,,0,
0.7806034488,"""네가 반드시 너를 구원할 것인즉 네가 칼에 죽지 아니하고 네가 노략물 같이 네 목숨을 얻을 것이니 이는 네가 나를 믿었음이라 여호와의 말씀이니라""(렘39:18)에서 '너'는 누구인가?
  ① 에벳멜렉                                               ② 바룩
  ③ 예레미야                                               ④ 에스겔",렘,1,,FALSE,,0,
0.1124536364,"""내가 네 갈 길을 가르쳐 보이고 너를 주목하여 훈계하리로다 너희는 무지한 말이나 노새같이 되지 말지어다 그것들은 재갈과 굴레로 단속하지 아니하면 너희에게 가까이 가지 아니하리로다"" 라는 말씀이 나오는 책은? 

 ① 욥기                                 ② 시편
 ③ 잠언                                 ④ 아모스",시,2,,FALSE,,0,
0.2092945344,"바벨론 왕 느부갓네살이 군대를 거느리고 예루살렘을 치러 올라와서 성 주위에 진을 친 때는 언제인가?
 ① 시드기야 제 9년
 ② 시드기야 제 11년
 ③ 느부갓네살 19년
 ④ 느부갓네살 23년",왕하,1,,FALSE,,0,
0.1717170404,"백성을 거느리고 소금 골짜기에 이르러 세일 자손 일만 명을 죽인 유다 왕은?
  ① 아마샤                                 ② 요아스
  ③ 아하시야                              ④ 여호람", 대하,1,,FALSE,,0,
0.2965042547,"다음 두 구절이 나오는 곳은?
""이스라엘 족속이 그릇 행하여 나를 떠날 때에 레위 사람도 그릇 행하여 그 우상을 따라 나를 멀리 떠났으니 그 죄악을 담당하리라""
""이스라엘 족속이 그릇 행하여 나를 떠날 때에 사독의 자손 레위 사람 제사장들은 내 성소의 직분을 지켰은즉 그들은 내게 가까이 나아와 수종을 들되 내 앞에 서서 기름과 피를 내게 드릴지니라""
  ① 에스겔 40장                                                     ② 에스겔 42장
  ③ 예레미야 43장                                                  ④ 에스겔 44장",겔,4,,FALSE,,0,
0.9229784863,"다윗이 법궤를 오벧에돔의 집에서 다윗성으로 메어 올릴 때 (대상15장) 음악 연주를 위하여 동원한 레위인들 가운데 특히 놋 제금을 크게 치는 자로 임명된 세 사람에 들지 않는 사람은?
  ① 헤만                                 ② 아삽
  ③ 에단                                 ④ 여히엘",대상,4,,FALSE,,0,
0.120860864,"""네가 나를 충동하여 (  ) 그를 치게 하였어도 그가 여전히 자기의 (  )을 굳게 지키느니라""(욥2:3)에서 괄호 안에 차례대로 들어갈 말은?
  ① 까닭없이, 신앙                          ② 여지없이, 굳건함
  ③ 까닭없이, 온전함                        ④ 여지없이, 믿음",욥,3,,FALSE,,0,
0.6129315414,"""여인들은 이르되 우리가 (  )에게 분향하고 그 앞에 전제를 드릴 때에 어찌 우리 남편의 허락이 없이 그의 형상과 같은 과자를 만들어 놓고 전제를 드렸느냐""(렘44:19)의 괄호에 들어갈 말은?
  ① 바알                                                ② 하늘의 만상
  ③ 하늘의 여왕                                      ④ 몰렉",렘,3,,FALSE,,0,
0.3137337359,"""(  )나무가 나무들에게 이르되 만일 너희가 참으로 내게 기름을 부어 너희 위에 왕으로 삼겠거든 와서 내 그늘에 피하라 그리하지 아니하면 불이 (  )나무에서 나와서 레바논의 백향목을 사를 것이니라 하였느니라""(삿9:15)에서 괄호 안에 공통으로 들어갈 말은?",삿,가시,,FALSE,,0,
0.4388792773,"요셉이 유언으로 이스라엘 자손에게 맹세시켜 하나님이 약속하신 땅에 자신의 무엇을 메고 올라가라고 했는가?
 ①수레와 활  ②옷  ③해골  ④칼과 방패
",창,3,,FALSE,,0,
0.5130534031,"역대기에서 '유다 자손처럼 번성하지 못하였다'는 평을 받은 지파는?
  ① 르우벤                              ② 시므온
  ③ 레위                                ④ 베냐민",대상,2,,FALSE,,0,
0.3695467005,"""보라 내가 나의 영을 너희에게 부어 주며 내 말을 너희에게 보이리라 내가 불렀나니 너희가 듣기 싫어 하였고 내가 손을 폈으나 돌아보는 자가 없었고 도리어 나의 모든 교훈을 멸시하며 나의 책망을 받지 아니하였은즉"" (잠 1:23~25)에서 '나'는 누구인가?
  ① 여호와                                      ② 선지자
  ③ 지혜                                         ④ 지식",잠,3,,FALSE,,0,
0.8460164615,"역대상 앞부분에 나오는 족보에 ""유다 자손처럼 번성하지 못하였더라""라고 적혀있는 지파는?
  ① 르우벤                         ② 시므온
  ③ 레위                            ④ 베냐민",대상,2,,FALSE,,0,
0.6017343213,"밧세바의 남편 우리아는 어느 족속과의 싸움에서 죽었는가?
  ① 아람                            ② 에돔
  ③ 모압                            ④ 암몬",삼하,4,,FALSE,,0,
0.002741279433,"""내가 나의 거룩함으로 한 번 맹세하였은즉 다윗에게 거짓말을 하지 아니할 것이라 그의 후손이 장구하고 그의 왕위는 (    )  같이 내 앞에  항상 있으며 또 궁창의 확실한 증인인 (     ) 같이 영원히 견고하게 되리라 하셨도다"" (시 89:35~37)는 말씀에서 괄호 안에 들어갈 말은?",시,"해, 달",,FALSE,,0,
0.5397920041,"""네 하나님 여호와께서 네가 가서 차지할 땅으로 인도하여 들이실 때에 너는 그리심 산에서 축복을 선포하고 에발산에서 저주를 선포하라""는 명령과 이 명령을 지킨 일이 기록된 곳은?
 ① 신명기 11장과 여호수아 8장
 ② 신명기 12장과 여호수아 8장
 ③ 신명기 12장과 여호수아 9장
 ④ 신명기 11장과 여호수아 9장
",신,1,,FALSE,,0,
0.6943629083,"창세기 49장에 기록된 야곱의 유언에서 ""사자 새끼""에 비유된 야곱의 아들의 이름은?
  ① 요셉        ② 베냐민   ③ 에브라임     ④ 유다
",창,4,,FALSE,,0,
0.09470229789,"다음 괄호에 공통으로 들어갈 말은?     ""대제사장 여호수아는 여호와의 천사 앞에 섰고 (     )은 그의 오른쪽에 서서 그를 대적하는 것을 여호와께서 내게 보이시니라 여호와께서 (       )에게 이르시되 여호와께서 너를 책망하노라 예루살렘을 택한 여호와께서 너를 책망하노라 이는 불에서  꺼낸 그슬린 나무가 아니냐 하실 때에"" (슥 3:1~2)                          ",슥,사탄,,FALSE,,0,
0.744467671,"""너는 마음을 다하여 여호와를 신뢰하고 네 명철을 의지하지 말라 너는 범사에 그를 (    )하라 그리하면 네 길을 지도하시리라"" (잠 3:5~6)의 괄호 안에 들어가 말은?
  ",잠,인정,,FALSE,,0,
